job_id,title,company,location,latitude,longitude,salary_min,salary_max,contract_type,description,category,created,redirect_url
4938283506,Data Engineer Confirmé H/F,Ippon,"Saint-Pierre-des-Corps, Tours",47.41812,0.69944,,,,"Nos valeurs PERFORMANCE : vous permettre de monter en compétences avec nos formations internes : programme de mentoring BlackBelt PARTAGE : communauté d'expertises, meetups internes & externes, blog technique SOLIDARITÉ : la fondation IPPON vient en aide au plus démunis et accompagne les anciens sportifs dans leur reconversion Notre culture BIENVEILLANCE : la transparence et la confiance EXCELLENCE : le test & learn, n'ayons pas peur de bousculer l'existant  ESPRIT COMMUNAUTAIRE : la bonne ambi…",Emplois Autres/Général,2024-11-14T04:38:48Z,https://www.adzuna.fr/land/ad/4938283506?se=cnTq02at7xGbczJFnhtGHQ&utm_medium=api&utm_source=10f891ae&v=C8E58BA0FECF7A8CCAE03E509A0C36B540775EFF
4951593588,Data Engineer,INETUM,"Nouvelle-Aquitaine, France",45.7087,0.6269,,,permanent,Mission - Réception des contrats d'interface - Ingestion des fichiers dans la data fabrik - Analyse fonctionnelle de donnée - Préparation fichier de paramétrage - Paramétrage - Développement Informatica - Mise en place et alimentation du Data Warehouse - Préparation de livraison (via OGC et Gitlab) - Mise en recette - Analyse d'incidents et corrections Profil Environnement technique : - DBT - SQL - KSH - Hive/oracle - Informatica powercenter Vous avez une première expérience similaire et connai…,Unknown,2024-11-26T10:16:47Z,https://www.adzuna.fr/land/ad/4951593588?se=cnTq02at7xGbczJFnhtGHQ&utm_medium=api&utm_source=10f891ae&v=9E05016F57C517059488A08362ED9756C2E68641
4928472465,Data Engineer Paris,Neusoft Corporation,"Ile-de-France, France",48.811332,2.351634,,,permanent,"Groupe indépendant de conseil en transformation digitale de près de 1800 collaborateurs, Néosoft s'est construit, depuis 2005, sur un modèle qui place l'excellence, le dépassement de soi et la RSE au cœur de sa stratégie. En nous rejoignant, vous intégrez des communautés d'experts et de talents qui vous permettent de développer vos compétences et d'offrir à nos clients le meilleur accompagnement possible. Notre savoir-faire s'articule autour de nos 6 domaines d'expertise : Conseil & Agilité Cyb…",Unknown,2024-11-06T17:10:15Z,https://www.adzuna.fr/land/ad/4928472465?se=cnTq02at7xGbczJFnhtGHQ&utm_medium=api&utm_source=10f891ae&v=D8500FCDF5D8D94477C08A2F4C4E08D0781CC803
4928474973,Data Engineer Lille,Neusoft Corporation,"Hauts-De-France, France",50.4801,2.7937,,,permanent,"Groupe indépendant de conseil en transformation digitale de près de 1800 collaborateurs, Néosoft s'est construit, depuis 2005, sur un modèle qui place l'excellence, le dépassement de soi et la RSE au cœur de sa stratégie. En nous rejoignant, vous intégrez des communautés d'experts et de talents qui vous permettent de développer vos compétences et d'offrir à nos clients le meilleur accompagnement possible. Notre savoir-faire s'articule autour de nos 6 domaines d'expertise : Conseil & Agilité Cyb…",Unknown,2024-11-06T17:10:31Z,https://www.adzuna.fr/land/ad/4928474973?se=cnTq02at7xGbczJFnhtGHQ&utm_medium=api&utm_source=10f891ae&v=188C7EF29A012D346AB6D644E7781D401FDFA0E4
4928475196,Data Engineer Senior,Havas Group,"Ile-de-France, France",48.811332,2.351634,,,permanent,"Hybrid Agency : Havas Market Job Description Summary : Dans le cadre de son développement, Havas Market recherche un Data Engineer en CDI. Job Description : Dans un contexte de développement accru des enjeux e-commerce pour les entreprises, exacerbé par la montée en puissance du e-retail, de bouleversement permanent avec une frugalité de la donnée et une évolution exponentielle de l'IA, Havas Market doit accélérer, garder un temps d'avance et construire des solutions innovantes pour ses clients…",Unknown,2024-11-06T17:10:35Z,https://www.adzuna.fr/land/ad/4928475196?se=-PbM1Gat7xGdklT456Ek9w&utm_medium=api&utm_source=10f891ae&v=875A1DAE5D37BAC047343A478CCF8B7D162732FE
4928471478,Senior Data Engineer,Mirakl - Labs,"Nouvelle-Aquitaine, France",45.7087,0.6269,,,permanent,"Mirakl, leader et pionnier de l'économie de plateforme, propose aux entreprises une suite unique de solutions leur permettant de transformer significativement leur e-commerce afin d'accélérer de façon durable et rentable leur croissance. Depuis 2012, Mirakl accompagne les entreprises B2C et B2B avec la technologie la plus avancée, sécurisée et évolutive leur permettant de digitaliser leur activité et d'élargir leur offre via la marketplace ou le dropship, faciliter la gestion des catalogues et …",Unknown,2024-11-06T17:10:12Z,https://www.adzuna.fr/land/ad/4928471478?se=-PbM1Gat7xGdklT456Ek9w&utm_medium=api&utm_source=10f891ae&v=74EB0723958ADAC60B9450CF1E992D405E0DDD12
4928469802,Senior Data Engineer,Mirakl - Labs,"Ile-de-France, France",48.811332,2.351634,,,permanent,"Mirakl, leader et pionnier de l'économie de plateforme, propose aux entreprises une suite unique de solutions leur permettant de transformer significativement leur e-commerce afin d'accélérer de façon durable et rentable leur croissance. Depuis 2012, Mirakl accompagne les entreprises B2C et B2B avec la technologie la plus avancée, sécurisée et évolutive leur permettant de digitaliser leur activité et d'élargir leur offre via la marketplace ou le dropship, faciliter la gestion des catalogues et …",Unknown,2024-11-06T17:10:05Z,https://www.adzuna.fr/land/ad/4928469802?se=-PbM1Gat7xGdklT456Ek9w&utm_medium=api&utm_source=10f891ae&v=1C7A721D8839DC20F40EB3C82A57AF446F605548
4945579458,Senior Data Engineer,Voodoo,"Ile-de-France, France",48.811332,2.351634,,,permanent,"Founded in 2013, Voodoo is a tech company that creates mobile games and apps with a mission to entertain the world. Gathering 800 employees, 7 billion downloads, and over 200 million active users, Voodoo is the 3 mobile publisher worldwide in terms of downloads after Google and Meta. Our portfolio includes chart-topping games like Mob Control and Block Jam, alongside popular apps such as BeReal and Wizz. Team At BeReal, we are dedicated to authenticity in social media. By encouraging users to s…",Unknown,2024-11-20T18:11:01Z,https://www.adzuna.fr/land/ad/4945579458?se=-PbM1Gat7xGdklT456Ek9w&utm_medium=api&utm_source=10f891ae&v=ACF5AE32FBD276BD85B757C31414839AD5A23D86
4928470982,Data Engineer - Bordeaux,Capgemini,"Nouvelle-Aquitaine, France",45.7087,0.6269,,,permanent,"Capgemini Engineering Capgemini Engineering, leader mondial des services d'ingénierie, rassemble des équipes d'ingénieurs, de scientifiques et d'architectes pour aider les entreprises les plus innovantes dans le monde à libérer leur potentiel. Des voitures autonomes aux robots qui sauvent des vies, nos experts en technologies digitales et logicielles sortent des sentiers battus en fournissant des services uniques de R&D et d'ingénierie dans tous les secteurs d'activité. Rejoignez-nous pour une …",Unknown,2024-11-06T17:10:10Z,https://www.adzuna.fr/land/ad/4928470982?se=-PbM1Gat7xGdklT456Ek9w&utm_medium=api&utm_source=10f891ae&v=FFC9A6AAAB365053265CCABD8E45055CA3C1A837
4928471477,Senior Data Engineer,Adikteev,"Ile-de-France, France",48.811332,2.351634,,,permanent,"☆ WHO WE ARE Adikteev, a member of the 2023 ""French Tech 120,"" fuels the app ecosystem by inspiring users to engage with the apps they know and love. Specializing in user retention, we grow in-app revenue and build user loyalty with custom retargeting and churn prediction campaigns. With over 100 employees and offices in Paris, San Francisco, and Seoul, Adikteev operates worldwide, achieving a 60% revenue growth this year ($50m revenues in 2023) ☆ HOW WE DO IT ☆ Own It, Live It : Our top priori…",Unknown,2024-11-06T17:10:12Z,https://www.adzuna.fr/land/ad/4928471477?se=-PbM1Gat7xGdklT456Ek9w&utm_medium=api&utm_source=10f891ae&v=92CEEA921E392A1AA93E670BE245A57BF0A3DF4A
4928471301,Data Engineer - Paris,Capgemini,"Ile-de-France, France",48.811332,2.351634,,,permanent,"Description de l'entreprise Capgemini Engineering, leader mondial des services d'ingénierie, rassemble des équipes d'ingénieurs, de scientifiques et d'architectes pour aider les entreprises les plus innovantes dans le monde à libérer leur potentiel. Des voitures autonomes aux robots qui sauvent des vies, nos experts en technologies digitales et logicielles sortent des sentiers battus en fournissant des services uniques de R&D et d'ingénierie dans tous les secteurs d'activité. Rejoignez-nous pou…",Unknown,2024-11-06T17:10:11Z,https://www.adzuna.fr/land/ad/4928471301?se=-PbM1Gat7xGdklT456Ek9w&utm_medium=api&utm_source=10f891ae&v=59C2D00FEAB934015E0C49DC6B675D0E91F54B98
4947303109,Senior Data Engineer Aws H/F,Micropole,"Levallois-Perret, Nanterre",48.89434,2.28834,,,,"Si vous avez répondu « Oui » à chacune de ces questions alors devenez Consultant Senior pour l'un de nos clients grands-comptes. Prêt(e) à rejoindre l'aventure Micropole ? N'attendez plus  Dans le cadre du développement de notre entité Cloud4Data, nous recherchons nos futurs collaborateurs souhaitant developper leur carrière professionnelle dans les enjeux de la Data. Cloud4Data est spécialisée dans la transformation des entreprises par la Data en utilisant toute la puissance des solutions Clou…",Emplois Informatique,2024-11-22T04:46:31Z,https://www.adzuna.fr/land/ad/4947303109?se=-PbM1Gat7xGdklT456Ek9w&utm_medium=api&utm_source=10f891ae&v=B45E351F219FD4AA80C6F4711FD4E87264DF1221
4953943005,Lead Data Engineer H/F,Thales Services Numériques Sas,"Talence, Bordeaux",44.83737,-0.57614,,,,"Nos engagements, vos avantages - Une réussite commune portée par notre culture et excellence technologique, votre expérience et notre ambition partagée - Un package de rémunération attractif (épargne salariale, variable ou 13ième mois selon les postes, restaurant d'entreprise) - La possibilité de développer vos compétences en continu grâce à nos parcours de formation et nos académies internes ENTREPRISEAPPRENANTE - Notre attention portée à votre équilibre personnel et professionnel (Accord télé…",Emplois Autres/Général,2024-11-28T08:47:51Z,https://www.adzuna.fr/land/ad/4953943005?se=-PbM1Gat7xGdklT456Ek9w&utm_medium=api&utm_source=10f891ae&v=84F6D3F8F29D20D6FE8373ACF162816BFC1623E8
4947347858,Data Engineer h/f,ITS Services,"Saint-Cloud, Boulogne-Billancourt",48.83381,2.24344,,,contract,"About Us : ESN: 25 ans d’existence, 1000 experts répartis dans toute la France (du Nord au Sud) Nos Expertises: Infrastructure IT, Opérations IT, Cybersécurité Opérationnelle, Observabilité Une Entreprise Humaine: Parce que votre épanouissement professionnel et personnel est notre priorité, nous vous accompagnons en vous assurant un management de confiance et de proximité. Nos engagements RSE: Engagement Social, Environnemental et Sociétal En savoir plus:https://www.itsservices.fr/ About the Jo…",Emplois Autres/Général,2024-11-22T05:21:12Z,https://www.adzuna.fr/land/ad/4947347858?se=-PbM1Gat7xGdklT456Ek9w&utm_medium=api&utm_source=10f891ae&v=8C3E6A8EC16B674E82530E8BA9AB89E7CE16B488
4947347870,Data Engineer h/f,ITS Services,"Asnières-sur-Seine, Nanterre",48.91818,2.28355,,,contract,"About Us : ESN: 25 ans d’existence, 1000 experts répartis dans toute la France (du Nord au Sud) Nos Expertises: Infrastructure IT, Opérations IT, Cybersécurité Opérationnelle, Observabilité Une Entreprise Humaine: Parce que votre épanouissement professionnel et personnel est notre priorité, nous vous accompagnons en vous assurant un management de confiance et de proximité. Nos engagements RSE: Engagement Social, Environnemental et Sociétal En savoir plus:https://www.itsservices.fr/ About the Jo…",Emplois Autres/Général,2024-11-22T05:21:12Z,https://www.adzuna.fr/land/ad/4947347870?se=-PbM1Gat7xGdklT456Ek9w&utm_medium=api&utm_source=10f891ae&v=26AA31172EECBD39E82235701ECE8334563EB68F
4947347713,Data Engineer h/f,ITS Services,"La Courneuve, Saint-Denis",48.93607,2.36488,,,contract,"About Us : ESN: 25 ans d’existence, 1000 experts répartis dans toute la France (du Nord au Sud) Nos Expertises: Infrastructure IT, Opérations IT, Cybersécurité Opérationnelle, Observabilité Une Entreprise Humaine: Parce que votre épanouissement professionnel et personnel est notre priorité, nous vous accompagnons en vous assurant un management de confiance et de proximité. Nos engagements RSE: Engagement Social, Environnemental et Sociétal En savoir plus:https://www.itsservices.fr/ About the Jo…",Emplois Autres/Général,2024-11-22T05:21:12Z,https://www.adzuna.fr/land/ad/4947347713?se=-PbM1Gat7xGdklT456Ek9w&utm_medium=api&utm_source=10f891ae&v=8F8EBF837A9872565E4A23BEA2D03777DDDFC597
4947182528,Data Engineer h/f,ITS Services,"1er Arrondissement, Paris",48.86023,2.34107,,,contract,"About Us : ESN: 25 ans d’existence, 1000 experts répartis dans toute la France (du Nord au Sud) Nos Expertises: Infrastructure IT, Opérations IT, Cybersécurité Opérationnelle, Observabilité Une Entreprise Humaine: Parce que votre épanouissement professionnel et personnel est notre priorité, nous vous accompagnons en vous assurant un management de confiance et de proximité. Nos engagements RSE: Engagement Social, Environnemental et Sociétal En savoir plus:https://www.itsservices.fr/ About the Jo…",Emplois Autres/Général,2024-11-22T01:18:21Z,https://www.adzuna.fr/land/ad/4947182528?se=-PbM1Gat7xGdklT456Ek9w&utm_medium=api&utm_source=10f891ae&v=2659488AAE381DF879CC9030CAD2B74C139A703C
4947347868,Data Engineer h/f,ITS Services,"Montreuil, Bobigny",48.85826,2.43684,,,contract,"About Us : ESN: 25 ans d’existence, 1000 experts répartis dans toute la France (du Nord au Sud) Nos Expertises: Infrastructure IT, Opérations IT, Cybersécurité Opérationnelle, Observabilité Une Entreprise Humaine: Parce que votre épanouissement professionnel et personnel est notre priorité, nous vous accompagnons en vous assurant un management de confiance et de proximité. Nos engagements RSE: Engagement Social, Environnemental et Sociétal En savoir plus:https://www.itsservices.fr/ About the Jo…",Emplois Autres/Général,2024-11-22T05:21:12Z,https://www.adzuna.fr/land/ad/4947347868?se=-PbM1Gat7xGdklT456Ek9w&utm_medium=api&utm_source=10f891ae&v=CABDA01338A228B06C4CF6C9052036DE0109D3DA
4953462544,Data Engineer (IT),Altedis,France,,,,,,Nous recherchons un Data Engineer expérimenté pour un projet d?exposition des données dans le secteur bancaire. Le rôle comprend : L?implémentation et l?évolution des API REST pour l?exposition des données. L?orchestration et le déploiement des traitements de transformation sur différents environnements. La migration des traitements existants vers des environnements modernes comme CDH et OpenShift. Vous travaillerez sur des projets stratégiques en collaboration avec des équipes multidisciplinai…,Unknown,2024-11-27T21:32:11Z,https://www.adzuna.fr/land/ad/4953462544?se=-PbM1Gat7xGdklT456Ek9w&utm_medium=api&utm_source=10f891ae&v=5A747F9BBE82B49A50F139CE6EE7EAC44CBFD25F
4951702788,Data Engineer (IT),Tenth Revolution Group,"17ème Arrondissement, Paris",48.88329,2.31924,,,,"À propos de notre client : Notre client est un acteur majeur du prêt-à-porter, reconnu pour son innovation et sa présence internationale. Avec plus de 1 500 magasins dans plus de 50 pays, l'entreprise cultive une relation unique avec sa clientèle à travers ses marques phares. Poste : Data Engineer Confirmé (H/F) Dans le cadre de sa transformation digitale, notre client recherche un Data Engineer confirmé pour renforcer son équipe Data et participer à des projets stratégiques visant à optimiser …",Unknown,2024-11-26T13:29:34Z,https://www.adzuna.fr/land/ad/4951702788?se=-PbM1Gat7xGdklT456Ek9w&utm_medium=api&utm_source=10f891ae&v=33CC502EAE39FC5B751485294B6CF4E9377AD971
4948259563,Data Engineer h/f (IT),Hays,"Levallois-Perret, Nanterre",48.89434,2.28834,,,,"Missions principales : En tant que Data Engineer, vous serez responsable de la conception, de la construction et de la maintenance des infrastructures de données nécessaires à la collecte, au stockage, à la transformation et à l'analyse des données de l'entreprise. Vous travaillerez en étroite collaboration avec les data scientists, les chefs de projet data et les équipes métiers pour garantir la qualité et la disponibilité des données. Vos missions incluent : Conception et Développement de Pip…",Unknown,2024-11-22T22:51:52Z,https://www.adzuna.fr/land/ad/4948259563?se=-PbM1Gat7xGdklT456Ek9w&utm_medium=api&utm_source=10f891ae&v=29114A0E5D9F700172F1814BEFD601414582F883
4948259915,Data Engineer (IT),SKILL EXPERT,"Vélizy-Villacoublay, Versailles",48.78283,2.19001,,,,"La Prestation s?effectuera au sein de l?équipe « IS Data Factory » d?une vingtaine de personnes composée de : Data Engineer, travaillant majoritaire à l?alimentation du Datawarehouse d?entreprise Data Architect travaillant sur les évolutions de la gestion des données au sein de l?entreprise. Les données sont principalement gérées au sein - D?un datawarehouse d?entreprise organisé autour de plusieurs instances de base de données ORACLE - D?un Datalake s?appuyant sur l?offre cloudera on premise L…",Unknown,2024-11-22T22:51:54Z,https://www.adzuna.fr/land/ad/4948259915?se=-PbM1Gat7xGdklT456Ek9w&utm_medium=api&utm_source=10f891ae&v=A72EDD69B5ECC566EC3EB39E5DD3CED94B1D4792
